id,age,education,ethnicity,gender,hours_per_week,income,ethnicity_gender,ethnicity_income,gender_income,ethnicity_gender_income,d_0,d_1,d_2,d_3,d_4,d_5
3567,57,9,1,Male,40,<=50K,0,0,0,0,1.2853410865850308,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
28029,32,9,1,Female,60,<=50K,1,0,1,1,-0.517684789558262,-0.43407373818921136,0.37623464940848433,1.4057704208690962,1.6118590800635473,-0.5742710457985439
4869,36,9,1,Male,40,>50K,0,1,2,2,-0.22920064937533519,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
7766,33,13,1,Male,40,<=50K,0,0,0,0,-0.44556375451253033,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
11271,70,10,0,Male,40,<=50K,2,2,0,3,2.222914542179543,-0.03693399602158888,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
12755,28,10,1,Female,40,<=50K,1,0,1,1,-0.8061689297411888,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
940,38,9,0,Male,40,<=50K,2,2,0,3,-0.08495857928387175,-0.43407373818921136,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
26263,38,7,1,Female,40,<=50K,1,0,1,1,-0.08495857928387175,-1.2283532225244562,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
26646,48,10,1,Male,40,>50K,0,1,2,2,0.6362517711734453,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
27973,50,13,1,Male,20,>50K,0,1,2,2,0.7804938412649087,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-1.7470553873780723,1.741338009840746
1678,27,10,1,Male,50,<=50K,0,0,0,0,-0.8782899647869206,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.7721304632031423,-0.5742710457985439
926,37,9,1,Male,40,<=50K,0,0,0,0,-0.15707961432960346,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
827,22,10,1,Female,25,<=50K,1,0,1,1,-1.2388951400155792,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-1.3271910789478698,-0.5742710457985439
30658,42,9,1,Male,40,<=50K,0,0,0,0,0.20352556089905507,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
5262,42,10,1,Female,40,<=50K,1,0,1,1,0.20352556089905507,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
6098,36,10,1,Male,40,>50K,0,1,2,2,-0.22920064937533519,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
26714,27,13,1,Male,35,<=50K,0,0,0,0,-0.8782899647869206,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.487462462087465,-0.5742710457985439
10089,50,12,1,Male,40,<=50K,0,0,0,0,0.7804938412649087,0.757345488313656,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
25371,32,10,1,Male,36,<=50K,0,0,0,0,-0.517684789558262,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.4034896004014245,-0.5742710457985439
2511,70,10,1,Female,6,<=50K,1,0,1,1,2.222914542179543,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-2.922675450982639,-0.5742710457985439
14465,18,9,1,Female,40,<=50K,1,0,1,1,-1.527379280198506,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
18042,38,10,1,Male,40,>50K,0,1,2,2,-0.08495857928387175,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
14982,66,10,1,Female,35,<=50K,1,0,1,1,1.934430401996616,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.487462462087465,-0.5742710457985439
6376,30,13,0,Male,40,<=50K,2,2,0,3,-0.6619268596497254,1.1544852304812785,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
20951,57,13,0,Male,39,<=50K,2,2,0,3,1.2853410865850308,1.1544852304812785,-2.657915749047034,-0.7113537069458078,-0.15157101534330306,-0.5742710457985439
16795,63,9,1,Female,40,<=50K,1,0,1,1,1.718067296859421,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
15148,35,12,1,Male,45,>50K,0,1,2,2,-0.3013216844210669,0.757345488313656,0.37623464940848433,-0.7113537069458078,0.3522661547729399,1.741338009840746
20616,28,9,1,Male,40,<=50K,0,0,0,0,-0.8061689297411888,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
21787,20,7,1,Male,60,<=50K,0,0,0,0,-1.3831372101070425,-1.2283532225244562,0.37623464940848433,-0.7113537069458078,1.6118590800635473,-0.5742710457985439
6971,26,10,1,Male,40,<=50K,0,0,0,0,-0.9504109998326523,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
21442,33,11,0,Female,40,<=50K,3,2,1,4,-0.44556375451253033,0.36020574614603357,-2.657915749047034,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
28011,28,9,1,Male,40,<=50K,0,0,0,0,-0.8061689297411888,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
32094,30,9,1,Male,40,<=50K,0,0,0,0,-0.6619268596497254,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
6450,21,10,1,Female,40,<=50K,1,0,1,1,-1.3110161750613107,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
13549,24,10,1,Male,24,<=50K,0,0,0,0,-1.0946530699241157,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-1.4111639406339103,-0.5742710457985439
23713,30,13,1,Male,40,<=50K,0,0,0,0,-0.6619268596497254,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
5360,19,9,1,Male,40,<=50K,0,0,0,0,-1.4552582451527742,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
12745,39,10,1,Male,50,>50K,0,1,2,2,-0.012837544238140047,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.7721304632031423,1.741338009840746
13128,48,13,1,Female,45,<=50K,1,0,1,1,0.6362517711734453,1.1544852304812785,0.37623464940848433,1.4057704208690962,0.3522661547729399,-0.5742710457985439
17071,21,9,0,Male,40,<=50K,2,2,0,3,-1.3110161750613107,-0.43407373818921136,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
4150,64,14,1,Male,40,>50K,0,1,2,2,1.7901883319051526,1.551624972648901,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
31215,49,10,0,Female,60,<=50K,3,2,1,4,0.7083728062191771,-0.03693399602158888,-2.657915749047034,1.4057704208690962,1.6118590800635473,-0.5742710457985439
16353,38,9,1,Male,40,<=50K,0,0,0,0,-0.08495857928387175,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
27299,37,10,1,Male,70,<=50K,0,0,0,0,-0.15707961432960346,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,2.451587696923952,-0.5742710457985439
2129,47,10,1,Male,50,<=50K,0,0,0,0,0.5641307361277136,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.7721304632031423,-0.5742710457985439
11144,52,13,1,Male,40,<=50K,0,0,0,0,0.9247359113563721,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
17909,50,3,1,Male,37,<=50K,0,0,0,0,0.7804938412649087,-2.816912191194946,0.37623464940848433,-0.7113537069458078,-0.31951673871538405,-0.5742710457985439
18579,38,13,1,Female,35,<=50K,1,0,1,1,-0.08495857928387175,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.487462462087465,-0.5742710457985439
21947,49,15,1,Male,48,<=50K,0,0,0,0,0.7083728062191771,1.9487647148165235,0.37623464940848433,-0.7113537069458078,0.6041847398310614,-0.5742710457985439
15851,27,10,1,Male,45,<=50K,0,0,0,0,-0.8782899647869206,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.3522661547729399,-0.5742710457985439
16325,32,11,1,Male,45,<=50K,0,0,0,0,-0.517684789558262,0.36020574614603357,0.37623464940848433,-0.7113537069458078,0.3522661547729399,-0.5742710457985439
29509,36,6,1,Male,40,<=50K,0,0,0,0,-0.22920064937533519,-1.6254929646920788,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
544,27,10,1,Male,50,<=50K,0,0,0,0,-0.8782899647869206,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.7721304632031423,-0.5742710457985439
15465,35,9,1,Female,40,<=50K,1,0,1,1,-0.3013216844210669,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
22355,29,9,1,Male,45,<=50K,0,0,0,0,-0.7340478946954572,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,0.3522661547729399,-0.5742710457985439
17806,38,14,1,Female,55,<=50K,1,0,1,1,-0.08495857928387175,1.551624972648901,0.37623464940848433,1.4057704208690962,1.1919947716333448,-0.5742710457985439
7788,28,9,1,Male,42,<=50K,0,0,0,0,-0.8061689297411888,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,0.10034756971481841,-0.5742710457985439
5053,22,13,1,Female,40,<=50K,1,0,1,1,-1.2388951400155792,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
4761,32,13,1,Male,40,>50K,0,1,2,2,-0.517684789558262,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
7275,49,9,1,Male,40,<=50K,0,0,0,0,0.7083728062191771,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
9460,49,10,1,Female,40,<=50K,1,0,1,1,0.7083728062191771,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
1755,25,13,1,Female,40,<=50K,1,0,1,1,-1.022532034878384,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
6864,39,13,1,Male,50,<=50K,0,0,0,0,-0.012837544238140047,1.1544852304812785,0.37623464940848433,-0.7113537069458078,0.7721304632031423,-0.5742710457985439
2008,28,9,1,Male,70,<=50K,0,0,0,0,-0.8061689297411888,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,2.451587696923952,-0.5742710457985439
10771,46,13,1,Male,72,>50K,0,1,2,2,0.49200970108198194,1.1544852304812785,0.37623464940848433,-0.7113537069458078,2.619533420296033,1.741338009840746
5757,57,14,1,Male,40,>50K,0,1,2,2,1.2853410865850308,1.551624972648901,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
17186,37,10,1,Female,40,>50K,1,1,3,5,-0.15707961432960346,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,1.741338009840746
22825,29,9,1,Female,38,<=50K,1,0,1,1,-0.7340478946954572,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.23554387702934354,-0.5742710457985439
14660,46,13,1,Male,50,>50K,0,1,2,2,0.49200970108198194,1.1544852304812785,0.37623464940848433,-0.7113537069458078,0.7721304632031423,1.741338009840746
8425,37,9,1,Male,55,<=50K,0,0,0,0,-0.15707961432960346,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,1.1919947716333448,-0.5742710457985439
9394,63,4,1,Male,44,>50K,0,1,2,2,1.718067296859421,-2.419772449027324,0.37623464940848433,-0.7113537069458078,0.26829329308689936,1.741338009840746
28679,19,10,1,Male,25,<=50K,0,0,0,0,-1.4552582451527742,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-1.3271910789478698,-0.5742710457985439
27535,28,9,0,Male,40,<=50K,2,2,0,3,-0.8061689297411888,-0.43407373818921136,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
16189,33,7,1,Female,35,<=50K,1,0,1,1,-0.44556375451253033,-1.2283532225244562,0.37623464940848433,1.4057704208690962,-0.487462462087465,-0.5742710457985439
18336,68,13,1,Male,20,<=50K,0,0,0,0,2.0786724720880794,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-1.7470553873780723,-0.5742710457985439
15886,27,14,1,Male,40,<=50K,0,0,0,0,-0.8782899647869206,1.551624972648901,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
1042,44,10,0,Female,40,<=50K,3,2,1,4,0.3477676309905185,-0.03693399602158888,-2.657915749047034,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
31709,56,5,1,Male,40,<=50K,0,0,0,0,1.213220051539299,-2.022632706859701,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
30768,53,14,1,Male,50,>50K,0,1,2,2,0.9968569464021039,1.551624972648901,0.37623464940848433,-0.7113537069458078,0.7721304632031423,1.741338009840746
17213,58,14,1,Male,20,<=50K,0,0,0,0,1.3574621216307625,1.551624972648901,0.37623464940848433,-0.7113537069458078,-1.7470553873780723,-0.5742710457985439
32203,51,16,0,Male,40,>50K,2,3,2,6,0.8526148763106405,2.345904456984146,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,1.741338009840746
29948,37,13,1,Female,40,<=50K,1,0,1,1,-0.15707961432960346,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
16047,18,7,1,Male,16,<=50K,0,0,0,0,-1.527379280198506,-1.2283532225244562,0.37623464940848433,-0.7113537069458078,-2.082946834122234,-0.5742710457985439
30790,21,10,0,Male,20,<=50K,2,2,0,3,-1.3110161750613107,-0.03693399602158888,-2.657915749047034,-0.7113537069458078,-1.7470553873780723,-0.5742710457985439
25601,40,10,1,Male,40,>50K,0,1,2,2,0.05928349080759166,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
1101,45,13,1,Male,60,>50K,0,1,2,2,0.4198886660362502,1.1544852304812785,0.37623464940848433,-0.7113537069458078,1.6118590800635473,1.741338009840746
25568,73,9,1,Male,15,<=50K,0,0,0,0,2.439277647316738,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-2.1669196958082746,-0.5742710457985439
9838,34,13,0,Female,40,<=50K,3,2,1,4,-0.3734427194667986,1.1544852304812785,-2.657915749047034,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
2450,33,9,1,Male,40,<=50K,0,0,0,0,-0.44556375451253033,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
2921,23,4,1,Male,36,<=50K,0,0,0,0,-1.1667741049698475,-2.419772449027324,0.37623464940848433,-0.7113537069458078,-0.4034896004014245,-0.5742710457985439
5119,39,9,0,Female,40,<=50K,3,2,1,4,-0.012837544238140047,-0.43407373818921136,-2.657915749047034,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
28374,53,9,0,Male,40,<=50K,2,2,0,3,0.9968569464021039,-0.43407373818921136,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
3668,45,3,1,Male,38,<=50K,0,0,0,0,0.4198886660362502,-2.816912191194946,0.37623464940848433,-0.7113537069458078,-0.23554387702934354,-0.5742710457985439
7675,23,13,1,Female,40,<=50K,1,0,1,1,-1.1667741049698475,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
9606,58,10,1,Male,45,<=50K,0,0,0,0,1.3574621216307625,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.3522661547729399,-0.5742710457985439
15927,24,8,1,Male,32,<=50K,0,0,0,0,-1.0946530699241157,-0.8312134803568338,0.37623464940848433,-0.7113537069458078,-0.7393810471455865,-0.5742710457985439
26416,17,6,1,Male,40,<=50K,0,0,0,0,-1.5995003152442377,-1.6254929646920788,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
11710,47,14,1,Female,20,>50K,1,1,3,5,0.5641307361277136,1.551624972648901,0.37623464940848433,1.4057704208690962,-1.7470553873780723,1.741338009840746
4098,35,13,1,Male,40,<=50K,0,0,0,0,-0.3013216844210669,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
11089,31,13,1,Male,40,>50K,0,1,2,2,-0.5898058246039938,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
23220,39,13,0,Female,24,<=50K,3,2,1,4,-0.012837544238140047,1.1544852304812785,-2.657915749047034,1.4057704208690962,-1.4111639406339103,-0.5742710457985439
13069,23,12,1,Male,40,<=50K,0,0,0,0,-1.1667741049698475,0.757345488313656,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
3294,43,9,1,Female,40,<=50K,1,0,1,1,0.2756465959447868,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
19500,25,9,1,Male,40,<=50K,0,0,0,0,-1.022532034878384,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
26382,47,11,1,Male,40,>50K,0,1,2,2,0.5641307361277136,0.36020574614603357,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
29991,35,10,0,Female,55,<=50K,3,2,1,4,-0.3013216844210669,-0.03693399602158888,-2.657915749047034,1.4057704208690962,1.1919947716333448,-0.5742710457985439
14515,25,7,1,Female,40,<=50K,1,0,1,1,-1.022532034878384,-1.2283532225244562,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
9269,31,10,1,Female,40,<=50K,1,0,1,1,-0.5898058246039938,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
637,71,3,1,Male,10,<=50K,0,0,0,0,2.2950355772252746,-2.816912191194946,0.37623464940848433,-0.7113537069458078,-2.5867840042384773,-0.5742710457985439
12731,24,9,1,Male,40,<=50K,0,0,0,0,-1.0946530699241157,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
2616,21,9,1,Male,20,<=50K,0,0,0,0,-1.3110161750613107,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-1.7470553873780723,-0.5742710457985439
16886,20,10,1,Female,15,<=50K,1,0,1,1,-1.3831372101070425,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-2.1669196958082746,-0.5742710457985439
23404,47,9,1,Male,40,>50K,0,1,2,2,0.5641307361277136,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
24476,31,14,1,Male,40,>50K,0,1,2,2,-0.5898058246039938,1.551624972648901,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
7088,50,10,1,Male,70,<=50K,0,0,0,0,0.7804938412649087,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,2.451587696923952,-0.5742710457985439
14675,48,10,1,Female,48,<=50K,1,0,1,1,0.6362517711734453,-0.03693399602158888,0.37623464940848433,1.4057704208690962,0.6041847398310614,-0.5742710457985439
1420,47,13,1,Male,40,<=50K,0,0,0,0,0.5641307361277136,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
4433,77,13,1,Female,20,<=50K,1,0,1,1,2.7277617874996647,1.1544852304812785,0.37623464940848433,1.4057704208690962,-1.7470553873780723,-0.5742710457985439
20059,49,9,1,Male,40,<=50K,0,0,0,0,0.7083728062191771,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
13703,47,10,1,Male,40,<=50K,0,0,0,0,0.5641307361277136,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
5523,39,9,1,Female,40,>50K,1,1,3,5,-0.012837544238140047,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,1.741338009840746
5665,72,2,0,Male,40,<=50K,2,2,0,3,2.3671566122710064,-3.2140519333625686,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
3102,22,10,1,Female,40,<=50K,1,0,1,1,-1.2388951400155792,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
20822,50,10,1,Female,75,<=50K,1,0,1,1,0.7804938412649087,-0.03693399602158888,0.37623464940848433,1.4057704208690962,2.8714520053541546,-0.5742710457985439
23345,19,9,1,Female,37,<=50K,1,0,1,1,-1.4552582451527742,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.31951673871538405,-0.5742710457985439
5361,18,6,1,Male,40,<=50K,0,0,0,0,-1.527379280198506,-1.6254929646920788,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
10164,37,9,1,Male,50,<=50K,0,0,0,0,-0.15707961432960346,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,0.7721304632031423,-0.5742710457985439
13004,38,10,1,Male,40,<=50K,0,0,0,0,-0.08495857928387175,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
29452,38,10,1,Female,40,<=50K,1,0,1,1,-0.08495857928387175,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
14369,27,9,1,Male,40,<=50K,0,0,0,0,-0.8782899647869206,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
3572,19,9,1,Female,12,<=50K,1,0,1,1,-1.4552582451527742,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-2.4188382808663964,-0.5742710457985439
12102,27,7,1,Male,40,<=50K,0,0,0,0,-0.8782899647869206,-1.2283532225244562,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
14643,29,9,0,Female,40,<=50K,3,2,1,4,-0.7340478946954572,-0.43407373818921136,-2.657915749047034,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
24426,39,9,0,Female,40,<=50K,3,2,1,4,-0.012837544238140047,-0.43407373818921136,-2.657915749047034,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
14892,29,13,1,Female,60,<=50K,1,0,1,1,-0.7340478946954572,1.1544852304812785,0.37623464940848433,1.4057704208690962,1.6118590800635473,-0.5742710457985439
11136,38,9,1,Female,45,<=50K,1,0,1,1,-0.08495857928387175,-0.43407373818921136,0.37623464940848433,1.4057704208690962,0.3522661547729399,-0.5742710457985439
5610,39,11,1,Male,48,>50K,0,1,2,2,-0.012837544238140047,0.36020574614603357,0.37623464940848433,-0.7113537069458078,0.6041847398310614,1.741338009840746
28588,63,4,1,Male,40,<=50K,0,0,0,0,1.718067296859421,-2.419772449027324,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
1043,25,7,1,Female,40,<=50K,1,0,1,1,-1.022532034878384,-1.2283532225244562,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
2896,46,9,1,Male,40,>50K,0,1,2,2,0.49200970108198194,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
7096,62,10,1,Male,40,>50K,0,1,2,2,1.6459462618136893,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
18845,22,9,0,Male,40,<=50K,2,2,0,3,-1.2388951400155792,-0.43407373818921136,-2.657915749047034,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
10364,42,10,1,Female,40,<=50K,1,0,1,1,0.20352556089905507,-0.03693399602158888,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
3618,74,9,1,Female,28,<=50K,1,0,1,1,2.51139868236247,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-1.0752724938897484,-0.5742710457985439
13361,45,9,0,Male,48,<=50K,2,2,0,3,0.4198886660362502,-0.43407373818921136,-2.657915749047034,-0.7113537069458078,0.6041847398310614,-0.5742710457985439
12438,37,9,1,Female,40,>50K,1,1,3,5,-0.15707961432960346,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,1.741338009840746
2107,26,10,0,Female,35,<=50K,3,2,1,4,-0.9504109998326523,-0.03693399602158888,-2.657915749047034,1.4057704208690962,-0.487462462087465,-0.5742710457985439
22492,63,13,1,Male,20,<=50K,0,0,0,0,1.718067296859421,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-1.7470553873780723,-0.5742710457985439
23988,33,9,1,Male,45,>50K,0,1,2,2,-0.44556375451253033,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,0.3522661547729399,1.741338009840746
7672,33,9,1,Male,50,<=50K,0,0,0,0,-0.44556375451253033,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,0.7721304632031423,-0.5742710457985439
28689,34,13,1,Female,40,<=50K,1,0,1,1,-0.3734427194667986,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
6844,37,14,1,Male,40,>50K,0,1,2,2,-0.15707961432960346,1.551624972648901,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
2508,24,13,1,Female,40,<=50K,1,0,1,1,-1.0946530699241157,1.1544852304812785,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
14044,65,9,1,Male,40,<=50K,0,0,0,0,1.8623093669508843,-0.43407373818921136,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
22430,41,14,1,Male,40,>50K,0,1,2,2,0.13140452585332338,1.551624972648901,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,1.741338009840746
19210,18,9,1,Female,40,<=50K,1,0,1,1,-1.527379280198506,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
15736,46,13,1,Male,55,>50K,0,1,2,2,0.49200970108198194,1.1544852304812785,0.37623464940848433,-0.7113537069458078,1.1919947716333448,1.741338009840746
22498,45,13,1,Male,40,<=50K,0,0,0,0,0.4198886660362502,1.1544852304812785,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
411,33,9,1,Female,40,>50K,1,1,3,5,-0.44556375451253033,-0.43407373818921136,0.37623464940848433,1.4057704208690962,-0.06759815365726257,1.741338009840746
25923,45,10,1,Male,45,<=50K,0,0,0,0,0.4198886660362502,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.3522661547729399,-0.5742710457985439
4953,49,10,1,Male,50,>50K,0,1,2,2,0.7083728062191771,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,0.7721304632031423,1.741338009840746
22854,37,11,1,Male,40,<=50K,0,0,0,0,-0.15707961432960346,0.36020574614603357,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
32278,55,8,1,Female,40,<=50K,1,0,1,1,1.1410990164935673,-0.8312134803568338,0.37623464940848433,1.4057704208690962,-0.06759815365726257,-0.5742710457985439
24598,32,11,1,Female,64,<=50K,1,0,1,1,-0.517684789558262,0.36020574614603357,0.37623464940848433,1.4057704208690962,1.947750526807709,-0.5742710457985439
13741,21,9,0,Female,30,<=50K,3,2,1,4,-1.3110161750613107,-0.43407373818921136,-2.657915749047034,1.4057704208690962,-0.9073267705176674,-0.5742710457985439
7440,25,10,1,Male,40,<=50K,0,0,0,0,-1.022532034878384,-0.03693399602158888,0.37623464940848433,-0.7113537069458078,-0.06759815365726257,-0.5742710457985439
